Category,CrimeGroup,Description,City,State,Zip,Latitude,Longitude,Date
15,A,gps unit driv licens stol vehic,,VA,,38.849501,-77.127571,2009-1-4
15,A,gps unit wallet stol vehic,,VA,,38.849501,-77.127571,2009-1-4
15,A,purs passport cellul phon driv licens stol resid,Reston,VA,20191,38.9404,-77.325376,2009-1-4
15,A,watch stol busy,Reston,VA,20190,38.963266,-77.359978,2009-1-4
15,A,turn sign cov stol vehic,Reston,VA,20190,38.964067,-77.358817,2009-1-4
15,A,watch stol resid,Reston,VA,20191,38.943317,-77.351219,2009-1-4
15,A,beer stol busy,Reston,VA,20191,38.9378809,-77.3624223,2009-1-4
15,A,licens plat stol vehic,Herndon,VA,20170,39.0003456,-77.3792518,2009-1-4
15,A,gps unit stol vehic,Reston,VA,20191,38.9383263,-77.3590868,2009-1-4
15,A,ipod stol church,Springfield,VA,,38.774853,-77.184094,2009-1-4
15,A,purs stol vehic,Annandale,VA,22003,38.8119448,-77.1864922,2009-1-4
15,A,laptop comput wallet stol vehic,Annandale,VA,,38.831796,-77.195306,2009-1-4
15,A,comput stol vehic,Alexandria,VA,22310,38.787451,-77.1310702,2009-1-4
15,A,purs stol vehic,Springfield,VA,22150,38.7822592,-77.1824302,2009-1-4
15,A,cash stol busy,Springfield,VA,22150,38.7823431,-77.1867069,2009-1-4
15,A,battery stol vehic,Annandale,VA,22003,38.826041,-77.177889,2009-1-4
15,A,tir stol vehic,Alexandria,VA,22310,38.7931122,-77.1393667,2009-1-4
15,A,laptop comput stol resid,Springfield,VA,22150,38.7837336,-77.1900991,2009-1-4
15,A,gps unit stol vehic,Alexandria,VA,22310,38.784594,-77.1518374,2009-1-4
15,A,checkbook stol vehic,Annandale,VA,22003,38.8268997,-77.1943266,2009-1-4
15,A,cash stol busy,Annandale,VA,,38.831796,-77.195306,2009-1-4
15,A,win beer stol busy,Springfield,VA,22150,38.7783366,-77.1913342,2009-1-4
15,A,radio stol vehic,Springfield,VA,22151,38.795341,-77.200174,2009-1-4
15,A,licens plat stol vehic,Annandale,VA,,38.831796,-77.195306,2009-1-4
15,A,toothbrush stol busy,Annandale,VA,,38.831796,-77.195306,2009-1-4
15,A,wheel tir stol vehic,Annandale,VA,,38.831796,-77.195306,2009-1-4
17,A,hond accord,Alexandria,VA,22312,38.8018061,-77.1507535,2009-1-4
15,A,beer stol busy,Annandale,VA,,38.831796,-77.195306,2009-1-4
15,A,gps unit radio camer stol vehic,Cape Town,Western Cape,,18.413525,-33.9312659,2009-1-4
15,A,ring stol resid,Annandale,VA,22003,38.820705,-77.2211795,2009-1-4
15,A,licens plat stol vehic,Annandale,VA,,38.834455,-77.217878,2009-1-4
15,A,cash stol resid,Falls Church,VA,22042,38.878662,-77.173266,2009-1-4
15,A,gps unit stol vehic,Burke,VA,22015,38.8016,-77.270207,2009-1-4
15,A,purs stol vehic,Annandale,VA,,38.834455,-77.217878,2009-1-4
15,A,beer stol busy,Annandale,VA,22003,38.8247551,-77.2132083,2009-1-4
15,A,purs backpack stol vehic,Annandale,VA,,38.831796,-77.195306,2009-1-4
15,A,laptop comput stol vehic,Annandale,VA,22003,38.837366,-77.210532,2009-1-4
15,A,tool stol vehic,Annandale,VA,22003,38.820704,-77.2381365,2009-1-4
15,A,gps unit stol vehic,Annandale,VA,,38.831796,-77.195306,2009-1-4
17,A,acur rsx,Annandale,VA,,38.831796,-77.195306,2009-1-4
15,A,pack stol resid,Fairfax,VA,22033,38.8581751,-77.3729933,2009-1-4
15,A,tir stol vehic,Fairfax,VA,22033,38.8617057,-77.3899874,2009-1-4
15,A,perfum stol busy,Fairfax,VA,22033,38.8576443,-77.392151,2009-1-4
15,A,perfum stol busy,Chantilly,VA,,38.883607,-77.439755,2009-1-4
15,A,champagn stol busy,Fairfax,VA,22033,38.8667144,-77.3672457,2009-1-4
15,A,tir stol vehic,Chantilly,VA,,38.883607,-77.439755,2009-1-4
15,A,cash credit card stol vehic,Chantilly,VA,,38.877344,-77.408781,2009-1-4
15,A,key stol vehic,Chantilly,VA,,38.877344,-77.408781,2009-1-4
15,A,licens plat stol vehic,Fairfax,VA,22033,38.876511,-77.405547,2009-1-4
17,A,hond civ,Herndon,VA,20171,38.913613,-77.386858,2009-1-4
1,B,incid org stat typ offens they list,Chantilly,VA,,38.88361,-77.439774,2009-1-11
1,B,show chain bridg road would mean block chain bridg,Chantilly,VA,,38.883607,-77.439755,2009-1-11
1,B,distribut offens,Chantilly,VA,,38.883607,-77.439755,2009-1-11
1,B,on thursday febru approxim am off respond west potomac,Alexandria,VA,22307,38.774647,-77.072373,2009-1-5
20,A,bethesd maryland man rob three acquaint friday,Falls Church,VA,22042,38.8764108,-77.1975743,2009-1-11
20,A,four men rob alexandr man thursday febru around pm,Falls Church,VA,22044,38.8670351,-77.1516858,2009-1-5
5,A,pol respond burgl alarm act hom block foxleigh way,Annandale,VA,,38.834455,-77.217878,2009-1-11
5,A,fir stat loc backlick road burgl wednesday febru,Annandale,VA,22003,38.821099,-77.191037,2009-1-11
5,A,man attempt break hom block allm driv friday febru,Annandale,VA,22003,38.8286007,-77.2080107,2009-1-11
15,A,hubcap stol vehic,Clifton,VA,20124,38.8285598,-77.4139423,2009-1-11
15,A,ipod gps unit stol vehic,Centreville,VA,20120,38.8558383,-77.4823317,2009-1-11
15,A,muffl stol vehic,Chantilly,VA,20151,38.891267,-77.424878,2009-1-11
15,A,money stol busy,Chantilly,VA,20151,38.904275,-77.473957,2009-1-11
15,A,licens plat stol vehic,,VA,22039,38.7435206,-77.3501652,2009-1-11
15,A,beer stol busy,Centreville,VA,20120,38.8399557,-77.4086598,2009-1-11
15,A,gasolin stol busy,Centreville,VA,20121,38.8288429,-77.438474,2009-1-11
17,A,geo prizm,Chantilly,VA,20151,38.886816,-77.427128,2009-1-11
15,A,cigaret stol busy,Alexandria,VA,22306,38.759361,-77.085024,2009-1-11
15,A,ipod cds stol vehic,Alexandria,VA,22309,38.722237,-77.115018,2009-1-11
15,A,camer stol vehic,Alexandria,VA,22306,38.7448167,-77.072297,2009-1-11
15,A,purs stol vehic,Alexandria,VA,22303,38.785463,-77.071077,2009-1-11
15,A,purs stol vehic,Alexandria,VA,22306,38.7810183,-77.0789484,2009-1-11
15,A,money stol busy,Alexandria,VA,22306,38.7753835,-77.0807899,2009-1-11
15,A,purs stol vehic,Alexandria,VA,22306,38.772661,-77.082316,2009-1-11
15,A,alcohol stol busy,Alexandria,VA,22306,38.7478279,-77.0833725,2009-1-11
15,A,licens plat stol vehic,Alexandria,VA,22306,38.7431324,-77.0849139,2009-1-11
15,A,alcohol stol busy,Alexandria,VA,22309,38.7347015,-77.1017203,2009-1-11
17,A,chevrolet equinox,Alexandria,VA,22306,38.740798,-77.07388,2009-1-11
17,A,ford,Alexandria,VA,22303,38.785463,-77.071077,2009-1-11
17,A,cadillac sevil,Alexandria,VA,22306,38.76814,-77.0827772,2009-1-11
17,A,niss pathfind,Alexandria,VA,22306,38.7802662,-77.0807992,2009-1-11
15,A,licens plat stol vehic,Merrifield,VA,,38.87359,-77.234719,2009-1-11
15,A,cellul phon stol vehic,,VA,,38.873033,-77.246057,2009-1-11
15,A,part stol vehic,Falls Church,VA,22042,38.8730158,-77.2096862,2009-1-11
15,A,gps unit stol vehic,Falls Church,VA,22042,38.854485,-77.221166,2009-1-11
15,A,gps unit stol vehic,Falls Church,VA,22042,38.854485,-77.221166,2009-1-11
15,A,gps unit stol vehic,Falls Church,VA,22042,38.8693414,-77.2272917,2009-1-11
15,A,comput gps unit stol vehic,Falls Church,VA,22042,38.8693414,-77.2272917,2009-1-11
15,A,camer stol vehic,Falls Church,VA,22042,38.8693414,-77.2272917,2009-1-11
15,A,laptop comput stol vehic,,VA,,38.873033,-77.246057,2009-1-11
15,A,ipod stol school,Merrifield,VA,,38.87359,-77.234719,2009-1-11
15,A,gen stol resid,Falls Church,VA,22042,38.865225,-77.194772,2009-1-11
15,A,cash stol resid,Falls Church,VA,22042,38.872844,-77.20203,2009-1-11
15,A,diap stol busy,,VA,,38.87355,-77.2384295,2009-1-11
15,A,electron stol busy,Fairfax,VA,22031,38.8722144,-77.2632379,2009-1-11
15,A,gps cellul phon stol vehic,Falls Church,VA,,38.88549,-77.173624,2009-1-11
15,A,necklac stol resid,,VA,,38.927908,-77.242154,2009-1-11
15,A,coat stol busy,,VA,,38.916294,-77.220858,2009-1-11
17,A,yamah motorcyc,Falls Church,VA,,38.88549,-77.173624,2009-1-11
15,A,gps unit stol vehic,Falls Church,VA,22041,38.852485,-77.126853,2009-1-11
15,A,purs stol busy,Falls Church,VA,22042,38.854485,-77.221166,2009-1-11
15,A,ring stol busy,Falls Church,VA,22042,38.8595174,-77.2263381,2009-1-11
15,A,cash stol busy,Falls Church,VA,22041,38.8476805,-77.1224471,2009-1-11
15,A,licens plat stol vehic,Falls Church,VA,22041,38.8579879,-77.1431023,2009-1-11
15,A,cash stol resid,Alexandria,VA,22312,38.8132644,-77.1499891,2009-1-11
15,A,trail stol busy,Alexandria,VA,22312,38.818092,-77.140698,2009-1-11
15,A,wallet stol busy,Alexandria,VA,22312,38.82186,-77.15602,2009-1-11
15,A,cash stol busy,Hinton,WV,,37.709869,-80.814227,2009-1-11
15,A,property stol vehic,Falls Church,VA,22044,38.8616246,-77.1479773,2009-1-11
15,A,instru stol resid,Alexandria,VA,22312,38.8211183,-77.1458159,2009-1-11
15,A,cd play stol vehic,Reston,VA,20194,38.977405,-77.341678,2009-1-11
15,A,laptop comput cellul phon stol vehic,Reston,VA,20190,38.957505,-77.342777,2009-1-11
15,A,ipod stol vehic,Reston,VA,20190,38.957505,-77.342777,2009-1-11
15,A,licens plat stol vehic,Chantilly,VA,,38.956596,-77.353005,2009-1-11
15,A,liqu stol busy,Reston,VA,20191,38.9415471,-77.3292908,2009-1-11
15,A,televid stol busy,Reston,VA,20190,38.9585469,-77.3544344,2009-1-11
15,A,bicyc stol resid,Reston,VA,20190,38.9736626,-77.3246579,2009-1-11
17,A,trail,Great Falls,VA,22066,38.9725621,-77.2921503,2009-1-11
17,A,chevrolet impal,Reston,VA,20191,38.944935,-77.336111,2009-1-11
17,A,toyot,Great Falls,VA,22066,38.9730545,-77.2913033,2009-1-11
17,A,hond,Herndon,VA,20171,38.9452508,-77.4140148,2009-1-11
17,A,mazd tribut,Reston,VA,20191,38.932711,-77.347365,2009-1-11
17,A,hond civ,Reston,VA,20190,38.9585469,-77.3544344,2009-1-11
15,A,gen stol resid,Annandale,VA,22003,38.837282,-77.199183,2009-1-11
15,A,seat stol vehic,Annandale,VA,,38.834455,-77.217878,2009-1-11
15,A,purs stol vehic,Annandale,VA,,38.834455,-77.217878,2009-1-11
15,A,wheel tir stol vehic,Annandale,VA,22003,38.827409,-77.19606,2009-1-11
15,A,backpack wallet stol school,Springfield,VA,22150,38.7783081,-77.1673144,2009-1-11
15,A,cellul phon stol vehic,Annandale,VA,22003,38.824818,-77.193453,2009-1-11
15,A,bicyc stol resid,Annandale,VA,,38.831796,-77.195306,2009-1-11
17,A,harleydavidson motorcyc,Springfield,VA,22150,38.788714,-77.189683,2009-1-11
17,A,flatb truck,Lorton,VA,,38.70428,-77.206854,2009-1-11
15,A,gps unit stol vehic,Annandale,VA,,38.834455,-77.217878,2009-1-11
15,A,licens plat stol vehic,Burke,VA,22015,38.793822,-77.255757,2009-1-11
15,A,bread stol vehic,Annandale,VA,,38.834455,-77.217878,2009-1-11
15,A,gps unit stol vehic,Burke,VA,22015,38.7948779,-77.2782295,2009-1-11
15,A,pow wash stol resid,Springfield,VA,22151,38.801007,-77.224647,2009-1-11
15,A,money check stol apart,Annandale,VA,22003,38.831568,-77.199987,2009-1-11
15,A,wallet key stol busy,Annandale,VA,22003,38.8180622,-77.2632214,2009-1-11
15,A,gps unit camer stol vehic,Annandale,VA,,38.831796,-77.195306,2009-1-11
15,A,cologn phon charg hubcap stol vehic,Annandale,VA,22003,38.82099,-77.216053,2009-1-11
17,A,hond,Springfield,VA,22152,38.7923637,-77.2392283,2009-1-11
17,A,isuzu rodeo,Annandale,VA,,38.834455,-77.217878,2009-1-11
15,A,gps gym bag stol vehic,Fairfax,VA,22033,38.858296,-77.3984064,2009-1-11
15,A,iphon stol busy,Chantilly,VA,,38.883607,-77.439755,2009-1-11
15,A,fragr stol busy,Chantilly,VA,,38.883607,-77.439755,2009-1-11
15,A,cellul phon stol busy,Herndon,VA,,38.969698,-77.385475,2009-1-11
15,A,comput stol busy,Herndon,VA,20171,38.932496,-77.423854,2009-1-11
17,A,suzuk motorcyc,Fairfax,VA,22033,38.8811014,-77.4017877,2009-1-11
17,A,yamah motorcyc,Fairfax,VA,22033,38.8811014,-77.4017877,2009-1-11
17,A,hond,Chantilly,VA,,38.883607,-77.439755,2009-1-11
1,B,incid org stat typ offens they list,Chantilly,VA,,38.88361,-77.439774,2009-1-18
1,B,show chain bridg road would mean block chain bridg,Chantilly,VA,,38.883607,-77.439755,2009-1-18
1,B,distribut offens,Chantilly,VA,,38.883607,-77.439755,2009-1-18
1,B,man forc way hom block virgin chas driv saturday,Centreville,VA,20120,38.8518627,-77.4454927,2009-1-18
1,B,dna match led arrest man alleg sex assault girl,Alexandria,VA,,38.827251,-77.08789,2009-1-18
20,A,alexandr wom rob monday febru she walk,Alexandria,VA,22303,38.7893242,-77.0773855,2009-1-16
1,B,on febru around pm off saw man walk park lot,Alexandria,VA,22303,38.7874324,-77.0675092,2009-1-18
1,B,pol respond westbri el school pin valley driv graffit,Falls Church,VA,,38.88549,-77.173624,2009-1-18
1,B,three men repossess dodg dakot wednesday febru around am,,VA,,38.873033,-77.246057,2009-1-18
1,B,off detect arrest annandaleare man monday febru,Falls Church,VA,,38.88549,-77.173624,2009-1-16
1,B,man wom arrest prostitut charg sunday febru around,Hinton,WV,,37.709869,-80.814227,2009-1-15
20,A,an employ wachov bank loc colt neck road rob,Reston,VA,20191,38.9406989,-77.3599315,2009-1-18
7,A,springfield wom report someon drawn rac symbol,Springfield,VA,22150,38.7816678,-77.1946199,2009-1-18
1,B,an off observ vehic spee near intersect edsal road montgomery,Annandale,VA,,38.834455,-77.217878,2009-1-18
15,A,boy arrest break vehic ste gps unit ipod,Annandale,VA,,38.831796,-77.195306,2009-1-18
1,B,fairfax county pol receiv cal hom block laket driv,Annandale,VA,,38.834455,-77.217878,2009-1-18
15,A,sport bag stol busy,Centreville,VA,,38.837413,-77.44327,2009-1-18
15,A,money stol resid,Centreville,VA,20121,38.824069,-77.43214,2009-1-18
15,A,gam system stol busy,Chantilly,VA,20151,38.897962,-77.446119,2009-1-18
15,A,tok stol busy,Clifton,VA,20124,38.8299271,-77.403372,2009-1-18
15,A,camer gps unit stol vehic,Centreville,VA,20120,38.862034,-77.454199,2009-1-18
15,A,tool stol vehic,Centreville,VA,20120,38.848235,-77.453371,2009-1-18
15,A,gps unit stol vehic,Centreville,VA,20121,38.8170953,-77.4513569,2009-1-18
15,A,collect basket money stol church,Chantilly,VA,20151,38.8740888,-77.4228159,2009-1-18
15,A,weapon stol resid,Centreville,VA,,38.848484,-77.438927,2009-1-18
15,A,laptop comput stol resid,Chantilly,VA,20151,38.8915123,-77.4404939,2009-1-18
15,A,ipod cellul phon stol school,Clifton,VA,20124,38.827377,-77.413268,2009-1-18
17,A,acur,Clifton,VA,20124,38.8320502,-77.415402,2009-1-18
17,A,chevrolet van,Chantilly,VA,20151,38.9022853,-77.4582208,2009-1-18
15,A,money docu stol resid,Alexandria,VA,22306,38.7450725,-77.0904397,2009-1-18
15,A,bicyc stol school,Alexandria,VA,22308,38.7298677,-77.0569871,2009-1-18
15,A,beer stol busy,Alexandria,VA,22303,38.783624,-77.079016,2009-1-18
15,A,cellul phon stol busy,Alexandria,VA,22309,38.72484,-77.095824,2009-1-18
15,A,licens plat stol vehic,Alexandria,VA,22306,38.740798,-77.07388,2009-1-18
15,A,licens plat stol vehic,Alexandria,VA,22303,38.7874324,-77.0675092,2009-1-18
15,A,beer stol busy,Alexandria,VA,22306,38.7478279,-77.0833725,2009-1-18
15,A,beer stol busy,Alexandria,VA,22306,38.7478279,-77.0833725,2009-1-18
15,A,money stol busy,Alexandria,VA,22306,38.7478279,-77.0833725,2009-1-18
15,A,cellul phon tak driv,Alexandria,VA,22309,38.7242932,-77.1176387,2009-1-18
15,A,liqu stol busy,Alexandria,VA,22309,38.7242932,-77.1176387,2009-1-18
15,A,money stol busy,Alexandria,VA,22309,38.7242932,-77.1176387,2009-1-18
15,A,wheel stol vehic,Alexandria,VA,22307,38.7795358,-77.0619093,2009-1-18
15,A,liqu stol busy,Alexandria,VA,22306,38.7802662,-77.0807992,2009-1-18
15,A,balloon stol busy,Alexandria,VA,22306,38.7563861,-77.0777748,2009-1-18
17,A,hond accord,Alexandria,VA,22306,38.751772,-77.066579,2009-1-18
15,A,passport stol resid,Falls Church,VA,,38.882239,-77.170983,2009-1-18
15,A,sunglass stol busy,,VA,22102,38.920177,-77.226339,2009-1-18
15,A,iphon stol busy,,VA,22102,38.920177,-77.226339,2009-1-18
15,A,wallet stol busy,,VA,22102,38.920177,-77.226339,2009-1-18
15,A,ipod stol school,Merrifield,VA,,38.87359,-77.234719,2009-1-18
15,A,ipod stol school,Merrifield,VA,,38.87359,-77.234719,2009-1-18
15,A,purs stol vehic,MC Lean,VA,22102,38.92278,-77.229338,2009-1-18
15,A,wallet watch stol busy,MC Lean,VA,22102,38.92278,-77.229338,2009-1-18
15,A,money stol busy,Falls Church,VA,22042,38.8771211,-77.2225366,2009-1-18
15,A,laptop comput camera stol busy,Great Falls,VA,22066,38.982272,-77.320774,2009-1-18
15,A,cellul phon money cloth stol park,Falls Church,VA,22042,38.873849,-77.205947,2009-1-18
15,A,bicyc stol resid,,VA,,38.873033,-77.246057,2009-1-18
15,A,credit card passport wallet cellul phon stol busy,Falls Church,VA,,38.88549,-77.173624,2009-1-18
15,A,gps unit eyeglass key money stol vehic,Merrifield,VA,,38.87359,-77.234719,2009-1-18
15,A,gps unit stol vehic,Falls Church,VA,22043,38.8775783,-77.2111226,2009-1-18
15,A,person ident inform stol busy,Falls Church,VA,22042,38.868961,-77.203162,2009-1-18
17,A,ford rang,Falls Church,VA,22043,38.899172,-77.207487,2009-1-18
17,A,hond civ,Falls Church,VA,22043,38.8775783,-77.2111226,2009-1-18
15,A,ipod elect dril stol resid,Alexandria,VA,22312,38.81927,-77.156433,2009-1-18
15,A,liqu stol busy,Alexandria,VA,22312,38.819071,-77.15714,2009-1-18
15,A,licens plat stol vehic,Alexandria,VA,22312,38.8157841,-77.1447556,2009-1-18
15,A,licens plat stol vehic,Hinton,WV,,37.709869,-80.814227,2009-1-18
15,A,cloth food key stol resid,Alexandria,VA,22312,38.818092,-77.140698,2009-1-18
15,A,bag stol vehic,Annandale,VA,22003,38.8287097,-77.185583,2009-1-18
15,A,gps unit stereo stol vehic,,VA,,37.4315734,-78.6568942,2009-1-18
15,A,raz blad medicin stol busy,Falls Church,VA,22041,38.8506074,-77.1183636,2009-1-18
15,A,gps unit stol vehic,Falls Church,VA,,38.8719,-77.155484,2009-1-18
17,A,ford,Falls Church,VA,22041,38.8453021,-77.1316872,2009-1-18
15,A,laptop comput stol busy,Reston,VA,20190,38.9571382,-77.3604106,2009-1-18
15,A,laptop comput stol resid,Reston,VA,20190,38.9701041,-77.3371039,2009-1-18
15,A,purs stol busy,Reston,VA,20190,38.964067,-77.358817,2009-1-18
15,A,trail stol busy,Reston,VA,,38.951815,-77.342305,2009-1-18
15,A,gam system access stol busy,Reston,VA,20190,38.962542,-77.3564652,2009-1-18
15,A,id card stol busy,Reston,VA,20191,38.9395198,-77.351147,2009-1-18
15,A,beer stol busy,Reston,VA,20191,38.9378809,-77.3624223,2009-1-18
15,A,beer stol busy,Reston,VA,20191,38.9378809,-77.3624223,2009-1-18
15,A,gps unit stol vehic,Herndon,VA,20171,38.9433633,-77.4085207,2009-1-18
15,A,bicyc stol resid,Reston,VA,20191,38.934346,-77.3510744,2009-1-18
15,A,laptop comput televid stol resid,Reston,VA,20190,38.972761,-77.333968,2009-1-18
15,A,cash stol vehic,Reston,VA,20190,38.9627582,-77.3399884,2009-1-18
15,A,cov stol vehic,Reston,VA,20190,38.9514823,-77.3353938,2009-1-18
15,A,gps unit stol vehic,Herndon,VA,20171,38.9436386,-77.4124152,2009-1-18
17,A,toyot highland,Reston,VA,20190,38.9587776,-77.3404803,2009-1-18
17,A,niss altim,Reston,VA,20191,38.9396008,-77.3671058,2009-1-18
15,A,money stol resid,Annandale,VA,22003,38.8118895,-77.1894709,2009-1-18
15,A,weapon stol vehic,Alexandria,VA,22310,38.77875,-77.104825,2009-1-18
15,A,ring stol resid,Alexandria,VA,22310,38.778595,-77.150582,2009-1-18
15,A,wallet credit card bir cert stol vehic,Springfield,VA,22150,38.7826545,-77.1717361,2009-1-18
15,A,comput hard driv gift card teach supply stol vehic,Springfield,VA,22150,38.7735463,-77.1717511,2009-1-18
15,A,laptop comput cellul phon gps unit stol vehic,Springfield,VA,22150,38.7720428,-77.1714948,2009-1-18
15,A,stereo med stol vehic,Annandale,VA,,38.834455,-77.217878,2009-1-18
15,A,gps unit stol vehic,Alexandria,VA,22312,38.802461,-77.150153,2009-1-18
15,A,wheel stol vehic,Annandale,VA,,38.834455,-77.217878,2009-1-18
15,A,money stol vehic,Annandale,VA,,38.834455,-77.217878,2009-1-18
15,A,ipod stol resid,Annandale,VA,,38.834455,-77.217878,2009-1-18
15,A,laptop comput stol resid,Springfield,VA,22150,38.777118,-77.176053,2009-1-18
15,A,tir stol vehic,Falls Church,VA,22043,38.89486,-77.201852,2009-1-18
15,A,gps unit stol vehic,Alexandria,VA,22312,38.798924,-77.151899,2009-1-18
15,A,wallet gps unit cash stol vehic,Alexandria,VA,22310,38.7854754,-77.1435687,2009-1-18
17,A,hond,Alexandria,VA,,38.8039711,-77.151328,2009-1-18
17,A,hond accord,Springfield,VA,22151,38.807644,-77.210642,2009-1-18
17,A,plymou voy,Lorton,VA,,38.70428,-77.206854,2009-1-18
17,A,toyot coroll,Annandale,VA,,38.831796,-77.195306,2009-1-18
15,A,door stol vehic,Annandale,VA,22003,38.8199069,-77.2097463,2009-1-18
15,A,door stol vehic,Annandale,VA,22003,38.8199379,-77.2105705,2009-1-18
15,A,cash weapon stol vehic,Annandale,VA,,38.831796,-77.195306,2009-1-18
15,A,tool stol busy,Annandale,VA,22003,38.832872,-77.238956,2009-1-18
15,A,scal stol school,Annandale,VA,22003,38.83712,-77.1691511,2009-1-18
15,A,stereo equip stol vehic,Annandale,VA,22003,38.8321683,-77.2299124,2009-1-18
15,A,cellul phon stol park,Burke,VA,22015,38.79145,-77.265784,2009-1-18
15,A,stereo system book sho checkbook money stol vehic,Burke,VA,22015,38.79145,-77.265784,2009-1-18
15,A,cellul phon stol busy,Annandale,VA,,38.831796,-77.195306,2009-1-18
15,A,licens plat stol vehic,Annandale,VA,,38.831796,-77.195306,2009-1-18
